variety,pricing,location,sales
chocolate,1.3692918300345005,beach,0
vanilla,3.15571864866939,beach,1
strawberry,4.225539151545737,park,0
strawberry,2.0307324774550226,mall,1
vanilla,2.8171330197458406,park,0
vanilla,3.725921480827144,park,0
chocolate,2.8565722688729314,park,0
vanilla,4.776291026895823,park,1
chocolate,3.6007710936509887,beach,1
vanilla,3.2002343779789753,beach,1
chocolate,1.5466114594246017,beach,1
vanilla,3.817108540313338,mall,0
chocolate,2.858019487566837,beach,0
strawberry,2.73341600570032,mall,1
strawberry,2.7528455665482414,park,0
chocolate,2.8519901610295215,park,0
vanilla,3.089921079166813,beach,1
chocolate,3.9722954828280828,park,0
vanilla,3.7363029929111744,mall,0
chocolate,3.7740098279668084,park,0
chocolate,1.9868167872913869,park,0
chocolate,3.057361443916505,park,0
chocolate,3.6196037643600967,mall,0
vanilla,3.598125666894078,park,0
strawberry,3.256110927118807,beach,1
strawberry,3.4428994031091102,mall,1
strawberry,3.105545701930529,beach,0
strawberry,2.262225584674018,park,0
strawberry,3.730509431661118,beach,0
vanilla,3.0214544333947155,mall,0
vanilla,4.125644749032915,mall,0
strawberry,1.7783849802320009,mall,0
chocolate,3.154712613739356,park,1
chocolate,3.0682848081088903,mall,0
chocolate,1.747942966127984,mall,0
chocolate,2.6711432218732902,mall,0
strawberry,2.3254455734901325,mall,0
vanilla,5.23050456358803,beach,0
vanilla,2.884310976176285,beach,1
chocolate,4.235576752594378,park,0
vanilla,2.5311631077111745,mall,0
chocolate,2.6461223676785517,mall,1
strawberry,2.0022513181220365,mall,0
chocolate,2.950869620153689,beach,1
strawberry,2.586329630720436,mall,0
strawberry,4.012826199423062,beach,0
chocolate,2.2759264140928184,park,0
vanilla,1.3570403970714333,park,0
chocolate,1.496942333047225,beach,1
strawberry,3.7701928690254682,park,0
chocolate,3.387280163614597,mall,0
strawberry,3.6827485592778335,mall,1
chocolate,2.7762231322534614,beach,0
vanilla,2.968791214890431,mall,0
strawberry,2.7194652112804047,mall,1
chocolate,1.6685300991939216,beach,0
chocolate,2.8598019458161428,mall,0
vanilla,2.0990536666769146,mall,0
strawberry,4.154401809633607,park,0
chocolate,4.808725559057928,mall,0
vanilla,3.613547521898049,mall,0
strawberry,3.1097569736505983,park,0
vanilla,2.1850791339331774,park,0
strawberry,3.1875491823418853,beach,0
vanilla,4.776867397995976,park,0
chocolate,3.4020217023376933,park,0
vanilla,1.9050575632853657,mall,0
vanilla,5.472848444560381,park,0
chocolate,3.3300525995852013,mall,0
vanilla,3.434708046408554,beach,1
strawberry,3.2427176817960186,mall,0
strawberry,2.2090634825211968,park,0
vanilla,4.4939335750260145,mall,1
strawberry,2.7311063893378162,park,0
vanilla,1.5096185889179994,beach,1
strawberry,2.026994721952806,park,0
vanilla,2.667184090145766,park,0
vanilla,2.9404582766682448,beach,1
strawberry,2.7992512409732084,beach,0
vanilla,3.262668859566688,park,0
chocolate,3.1577101397424143,mall,0
vanilla,3.3788202268587364,beach,1
chocolate,1.5022577843405267,beach,0
chocolate,2.355135099144401,beach,0
vanilla,2.248536194748471,mall,0
strawberry,2.593041900343078,beach,0
vanilla,3.352710893169434,park,1
vanilla,2.8134159623736408,mall,1
strawberry,3.88556313704002,beach,0
vanilla,3.295920615858614,mall,1
vanilla,3.9021597738481284,beach,0
strawberry,2.5257991833393874,park,1
strawberry,3.654852924348716,mall,0
vanilla,3.4167481685536645,mall,1
chocolate,2.57909014258108,park,0
chocolate,3.5936300105192465,park,0
vanilla,1.4546746167429532,beach,1
chocolate,1.146768709518058,park,1
chocolate,4.692113991223106,park,1
vanilla,3.3956642819526492,mall,0
chocolate,3.1264035507536287,mall,0
vanilla,3.151342080630903,beach,1
strawberry,2.907961779532417,park,0
vanilla,2.5562514302308728,beach,1
chocolate,2.195859398118621,park,0
vanilla,1.8134238243744356,mall,1
strawberry,3.32056572459544,mall,0
chocolate,2.6022587934738626,beach,1
chocolate,5.46763178693948,park,0
strawberry,3.1365158763298058,beach,0
strawberry,3.2796192921259952,beach,0
chocolate,4.39248497230928,beach,0
chocolate,3.950309113340661,beach,0
strawberry,3.639911802025044,mall,0
chocolate,3.06502729221869,park,0
chocolate,3.7997490245312466,mall,0
vanilla,2.807711157271404,beach,1
chocolate,1.3348884197597983,beach,0
chocolate,4.689788071829202,mall,0
chocolate,1.761418772907774,mall,1
vanilla,2.443679395598751,beach,1
chocolate,4.57531997099694,beach,0
chocolate,4.120288743372181,beach,1
chocolate,2.5281583421990588,park,1
strawberry,1.6652620815853638,mall,1
strawberry,2.8122873397370607,mall,1
vanilla,1.2739523393223948,beach,1
strawberry,4.352044575337031,beach,0
strawberry,3.4472853154046135,beach,0
strawberry,2.1055332042782435,park,0
strawberry,3.412364192475668,mall,0
vanilla,3.4966367564008975,beach,1
strawberry,5.691736997192224,mall,1
strawberry,2.292869203096413,mall,0
chocolate,4.6894145592654635,park,0
chocolate,3.1827842422548445,park,0
vanilla,4.263586014809173,park,0
strawberry,2.7315184807916175,park,1
vanilla,1.4464662304537688,mall,0
chocolate,3.1080964853309903,mall,1
chocolate,4.3179811686510305,mall,1
chocolate,2.8227428336217057,park,0
vanilla,3.9460247118182368,mall,1
vanilla,2.913583406064819,beach,1
vanilla,3.5590507415488473,park,0
chocolate,3.4045536033137767,park,0
chocolate,2.144650254428737,beach,0
chocolate,1.4600315020130472,beach,1
chocolate,2.1375364015914124,mall,0
strawberry,3.4830141855285723,mall,0
strawberry,3.8384550930244785,beach,1
strawberry,4.441117441125332,mall,0
chocolate,3.3719110386407927,beach,1
vanilla,2.2517708269122463,mall,0
strawberry,1.9054040177150784,park,1
vanilla,2.7607936751929074,park,0
strawberry,4.449358292398357,mall,0
chocolate,2.93667094702323,beach,0
chocolate,2.9015817166558007,mall,0
vanilla,3.202584289899727,park,0
vanilla,2.5486863452905393,park,0
chocolate,2.4156709363469995,park,0
vanilla,2.3933291011937383,mall,0
strawberry,5.043576351173444,mall,0
chocolate,2.8008971452307527,mall,0
strawberry,2.8277557214104476,mall,0
chocolate,3.288913164310073,mall,0
chocolate,2.964151278344643,mall,1
chocolate,2.5528895038650443,park,0
strawberry,2.442654869148419,park,0
chocolate,2.1592752828997774,park,0
vanilla,2.979039780860371,mall,0
strawberry,3.9309164134038337,beach,0
chocolate,3.0887136654292093,park,0
vanilla,3.46511806909916,beach,1
vanilla,3.880298102786915,park,1
chocolate,3.0837838815269984,mall,0
vanilla,4.000600631570761,beach,0
vanilla,1.6691797363011778,beach,1
vanilla,4.485704494278072,mall,0
strawberry,1.2910973324059336,park,0
strawberry,3.4368638175659934,beach,0
chocolate,1.327850089203167,mall,0
vanilla,2.747741868990672,beach,1
chocolate,4.229244206552373,park,1
vanilla,3.2169858656981325,beach,1
strawberry,5.401776808451842,park,1
strawberry,3.4998194731869234,beach,1
strawberry,4.0589640618473695,park,0
chocolate,2.4397214056156646,beach,1
chocolate,1.8743937614487278,park,0
vanilla,2.1200944708063183,beach,1
strawberry,2.2869879070118273,mall,0
strawberry,2.7659096289705203,park,0
vanilla,3.480227235978244,park,0
chocolate,2.8636537734965013,mall,0
chocolate,3.508422232700172,mall,0
chocolate,2.140831818137088,park,0
chocolate,3.42021977344557,mall,1
vanilla,2.2874640806685194,mall,0
chocolate,2.7575856243640393,mall,1
chocolate,3.2271652488081224,park,0
chocolate,4.2989240742164245,mall,0
strawberry,1.0133406558633484,park,0
strawberry,4.208035011473677,park,0
chocolate,3.378653212022631,beach,0
chocolate,5.566067388505138,mall,0
vanilla,2.6763486039911792,mall,0
vanilla,2.8570496963488736,mall,0
vanilla,1.9620527141954618,beach,1
strawberry,5.005709874500575,beach,0
vanilla,1.1136339163291378,mall,0
vanilla,3.0268034931185097,mall,1
strawberry,2.942421862217739,park,0
vanilla,2.852645031987828,beach,1
vanilla,5.086801178489903,park,0
vanilla,2.7113701310219285,beach,1
chocolate,3.2800147355710654,park,0
vanilla,4.676073371715683,park,1
vanilla,2.908294248815935,park,0
strawberry,4.272959759953082,park,1
strawberry,2.0362997151201796,mall,0
chocolate,3.756130356626521,mall,0
vanilla,3.8833168256807116,park,0
strawberry,2.4209768693648144,mall,0
strawberry,4.126230477649483,mall,1
strawberry,4.241639586899285,beach,0
strawberry,2.8593043882738245,mall,0
chocolate,0.9695946145824643,mall,0
vanilla,4.438285262145648,mall,0
strawberry,2.7415823076371675,park,1
vanilla,2.970043852686438,beach,1
vanilla,4.465476363814231,beach,0
vanilla,3.219909245736937,park,0
chocolate,2.487228146579004,mall,1
strawberry,4.190125893937434,beach,0
vanilla,2.213500652524648,park,1
strawberry,3.2123479194833187,beach,0
chocolate,3.3077614855589283,mall,0
chocolate,2.8534814577143512,mall,0
vanilla,2.6059518593045112,park,1
vanilla,4.412761056618945,mall,0
chocolate,3.2576635049795994,park,0
chocolate,2.409899186943614,beach,0
strawberry,3.5023729525489657,park,0
strawberry,4.157433983882933,park,1
chocolate,2.6076390734097954,park,1
strawberry,3.1218358834045676,beach,0
chocolate,1.4748067541034753,beach,0
chocolate,3.001018656744632,park,0
strawberry,2.0060627497645074,mall,0
vanilla,1.793635141431068,beach,1
vanilla,0.21794630072478016,park,0
chocolate,3.21706366660834,beach,0
vanilla,3.8510540820092913,beach,0
chocolate,2.893035530683675,park,0
vanilla,2.971844724941498,mall,0
strawberry,3.0910258791041834,mall,0
vanilla,0.15807375544657898,beach,1
strawberry,3.478905877221802,mall,0
strawberry,3.797944365920605,mall,0
strawberry,4.147491153610434,park,1
vanilla,3.3418279808875226,mall,0
vanilla,3.9064743440745624,park,0
vanilla,4.4636468706245935,beach,1
strawberry,3.122523633355794,park,0
chocolate,2.137435739048784,beach,0
strawberry,2.2355823232934453,mall,1
chocolate,2.744767450904146,mall,0
vanilla,3.069872874505938,beach,1
strawberry,2.568784785230613,park,0
chocolate,2.1393577716046486,mall,0
strawberry,1.715415094100134,park,0
vanilla,3.551532257837314,beach,0
strawberry,2.5875996263677914,beach,0
vanilla,2.4004775257859916,mall,0
vanilla,2.593029320400059,beach,1
vanilla,1.0758911153921769,mall,0
strawberry,2.355412251297145,beach,1
vanilla,3.0577341770763087,mall,0
vanilla,1.858618093462899,beach,1
chocolate,2.272245366400931,mall,0
strawberry,3.4372607729980578,mall,0
vanilla,1.8941296946676054,beach,1
vanilla,3.3152822273552864,mall,1
chocolate,0.8184987440172828,park,0
vanilla,2.759865335048025,park,0
vanilla,3.049421652927468,mall,0
chocolate,3.468347684540072,mall,0
strawberry,4.016930082604187,beach,0
chocolate,2.5750520713233898,beach,0
strawberry,2.4415875298307728,beach,0
strawberry,3.8225400284557756,mall,0
chocolate,2.9868893774393137,park,0
chocolate,3.2195910005503023,beach,1
vanilla,4.123662437388232,beach,0
vanilla,2.0485981615677193,park,0
strawberry,3.3683020714395546,park,0
chocolate,4.800376496090795,park,0
strawberry,3.294842279247924,mall,0
vanilla,2.1855445195987935,park,0
vanilla,3.8220935062228736,mall,0
vanilla,2.715692753538752,beach,1
vanilla,2.176199685363498,beach,1
vanilla,2.320798152026581,mall,0
chocolate,3.8443119830557744,beach,0
vanilla,2.3917715800869814,mall,0
chocolate,3.1614086406156634,beach,1
strawberry,1.9074091308980732,mall,0
chocolate,4.450598440819906,park,0
strawberry,4.765552296281084,park,0
vanilla,3.4524174499678106,park,1
chocolate,2.07248494591541,mall,0
vanilla,1.6624437540553036,mall,1
chocolate,3.174076832583193,mall,0
chocolate,3.776078222978558,park,0
strawberry,2.52004612057202,park,0
strawberry,3.115622386366035,mall,0
strawberry,3.133591555919165,beach,0
chocolate,3.0521196702468982,park,0
chocolate,2.0773495618687905,beach,1
chocolate,4.005143376556143,park,0
strawberry,1.6593874710362155,park,0
vanilla,3.780788007813394,mall,0
chocolate,4.520819141515197,mall,0
strawberry,3.3125246377845805,mall,0
chocolate,2.4447232781657178,park,1
chocolate,3.5664801748277313,mall,1
strawberry,3.685517969838365,park,0
strawberry,3.476326328432707,park,0
strawberry,3.4166322237391813,mall,0
strawberry,3.442586594122473,mall,0
chocolate,4.543123542828882,park,0
vanilla,2.6451915727556643,beach,1
chocolate,1.1760914951937496,mall,0
chocolate,5.422820201505106,beach,0
vanilla,2.78437606766521,mall,0
vanilla,4.736268125258753,beach,0
chocolate,3.2881123675882646,mall,1
vanilla,3.3860692744370957,mall,0
strawberry,3.5294507667405464,mall,0
strawberry,2.2306831841161943,park,1
vanilla,2.0111750717138874,mall,0
chocolate,3.5003616821487205,mall,0
vanilla,3.6754132128496404,mall,0
strawberry,4.19400609135992,mall,0
strawberry,1.01108148992362,park,0
chocolate,2.7963574619022102,park,0
strawberry,2.736574857085899,beach,0
vanilla,3.492251513426517,park,0
chocolate,2.607430003352572,park,0
chocolate,2.925887549140087,park,0
strawberry,4.1472325904706215,mall,0
chocolate,2.2394064019798874,mall,0
vanilla,3.9119353259335643,park,0
strawberry,3.9809086734818893,park,0
strawberry,2.86116597025143,beach,0
strawberry,3.2848889546070046,mall,0
vanilla,2.9356200814171247,park,0
strawberry,2.731712171689476,beach,0
strawberry,1.9004956782822848,park,0
strawberry,2.9178817312061858,beach,0
strawberry,1.1152562083768187,beach,0
vanilla,3.1594098763959364,beach,1
chocolate,3.8958659208252975,park,0
chocolate,2.1022935916909318,park,0
strawberry,2.580892547749976,mall,0
strawberry,2.8195248752355875,beach,0
vanilla,3.429494249767957,beach,1
strawberry,3.771593550404837,park,1
chocolate,3.0319352749454906,mall,0
strawberry,1.8041644492339521,mall,0
chocolate,3.080172391958385,beach,0
strawberry,2.8805216672363603,mall,0
strawberry,2.6271584662261,beach,0
strawberry,2.3120112971934326,mall,0
vanilla,3.1283288167760532,beach,1
strawberry,2.257704760891377,beach,0
strawberry,3.883521176541721,beach,0
strawberry,2.9124959018426186,mall,0
strawberry,2.937470602231453,park,1
strawberry,3.5869120731910904,park,0
vanilla,4.734201728066191,mall,0
chocolate,2.6948574517294346,beach,0
chocolate,3.4294216393683827,park,0
strawberry,2.8550771183402173,beach,0
strawberry,1.9310574140411216,beach,0
vanilla,3.118073623710116,beach,1
chocolate,0.7150216467150763,beach,0
vanilla,1.3728793234308547,beach,1
vanilla,3.2879139215883004,park,1
strawberry,2.259774846668913,park,1
chocolate,4.598642196309631,mall,0
chocolate,1.936473882043695,mall,0
chocolate,3.16468598874413,beach,0
strawberry,3.6336283217690113,mall,1
strawberry,3.217948852153284,beach,0
vanilla,2.6801878374002857,park,0
strawberry,2.997599489618241,beach,0
vanilla,3.5212984177041164,mall,0
chocolate,2.3083719083457894,mall,0
chocolate,3.0664766118418183,mall,0
strawberry,6.274794141514286,park,0
chocolate,3.7570337774067117,mall,0
vanilla,3.7978879984658214,park,0
strawberry,3.1425411952284596,mall,0
vanilla,3.013344934753342,beach,1
chocolate,2.0284305800064963,mall,0
strawberry,4.3162367655227865,mall,0
strawberry,3.252905569425331,mall,0
strawberry,2.2443056928564618,mall,1
vanilla,2.6846712696081427,beach,1
vanilla,2.8915767237627197,mall,1
chocolate,2.111682575325471,park,0
strawberry,1.6219518679794331,mall,0
vanilla,3.131096029395824,beach,1
strawberry,4.565324759306922,beach,1
strawberry,1.951707761316546,beach,0
strawberry,3.177744330150669,beach,0
strawberry,4.136031480022169,mall,0
chocolate,3.9886738714101497,park,0
chocolate,3.483474100304259,park,0
chocolate,4.214034856473356,park,0
chocolate,1.571438592556261,beach,0
strawberry,4.616814175261716,mall,0
strawberry,3.208438634637967,mall,0
strawberry,5.697870844510868,park,0
chocolate,3.958438014726104,park,0
strawberry,3.7132462666170793,beach,0
chocolate,2.255021253182311,mall,0
chocolate,2.5795948314012374,mall,0
chocolate,4.099280495915411,beach,0
strawberry,4.460897040932958,park,0
chocolate,2.4939214051230816,park,0
chocolate,2.7895004311081517,park,0
vanilla,1.62058939679292,beach,1
vanilla,3.532647812893107,beach,0
strawberry,4.110425117586523,beach,1
chocolate,1.655094391226135,mall,1
chocolate,1.9426493445659117,mall,0
vanilla,4.434797528440613,beach,1
strawberry,3.298774526842192,park,0
strawberry,0.77984270568771,beach,0
vanilla,4.989234291729211,beach,0
vanilla,3.7634745159581775,mall,1
vanilla,2.598116934618686,park,0
chocolate,2.850394217705448,mall,1
vanilla,2.8456695410420636,mall,0
vanilla,3.545571326926265,park,1
strawberry,3.6803661996144745,mall,0
vanilla,2.324090488142455,beach,1
chocolate,3.7631708916670132,beach,0
chocolate,2.2768034147805194,beach,0
vanilla,3.7361813322322184,park,0
strawberry,1.5203850394140883,park,0
strawberry,3.2659827603951657,park,0
vanilla,3.0525128108173316,beach,1
strawberry,0.36406325768086756,beach,0
vanilla,2.156169674730785,mall,1
chocolate,3.232292508642828,beach,1
strawberry,3.3083798533925277,mall,0
vanilla,2.2258338966217375,park,0
chocolate,2.167088818608943,park,1
vanilla,2.976682154901342,mall,0
vanilla,2.0028428693302756,beach,1
strawberry,2.2480383777181903,park,0
vanilla,2.943226857378214,park,0
chocolate,2.707883443011976,park,0
strawberry,2.834939694888814,park,0
vanilla,3.24286281247683,mall,0
strawberry,2.5402150581681395,mall,0
vanilla,3.429500914548576,mall,0
vanilla,2.584694784839071,beach,1
chocolate,5.755317418229207,park,1
chocolate,2.9170646528814586,mall,0
chocolate,3.5744946509251903,mall,0
vanilla,3.4780424436956694,park,0
chocolate,2.83833490263642,mall,1
strawberry,4.820510236736016,mall,0
strawberry,2.4876001432135957,mall,0
vanilla,3.405804429637827,beach,1
chocolate,2.580468306296555,mall,0
chocolate,3.1200373142574778,park,0
chocolate,1.8137245043714927,beach,1
strawberry,3.934414059254925,mall,0
strawberry,4.093565665279115,mall,0
chocolate,2.252172299885614,beach,0
strawberry,2.228474730643245,mall,1
chocolate,2.0932240239046616,mall,0
vanilla,2.4658644676709343,mall,0
strawberry,3.391036125784696,park,0
chocolate,2.1481526872253225,mall,0
vanilla,2.546173530037929,park,0
strawberry,3.9314802227711674,park,0
chocolate,4.6823587426178435,beach,0
vanilla,4.5135105331252126,beach,0
vanilla,3.0947431028260004,park,0
vanilla,3.6319471351712345,park,0
chocolate,4.244513843443482,mall,0
strawberry,4.34826877314868,mall,0
chocolate,2.4325646798609553,beach,0
strawberry,2.217791960869223,mall,0
strawberry,2.83905073976268,beach,0
chocolate,3.7677539922951837,mall,0
strawberry,1.9028896450990853,mall,0
strawberry,3.791078901040993,park,0
strawberry,3.103965256226001,park,1
strawberry,1.3532103430857298,mall,0
vanilla,1.2826325983253883,park,0
strawberry,3.087136801357732,beach,0
chocolate,4.386101167268737,beach,0
strawberry,3.320145280885923,park,0
strawberry,3.127786661917759,beach,0
vanilla,2.0521667566150046,park,0
chocolate,1.8109848670300999,beach,0
strawberry,3.331454493545138,park,0
vanilla,3.315970619912202,park,0
strawberry,3.108616161694792,park,0
chocolate,2.8626260634827134,park,0
strawberry,2.6568173281847764,mall,0
chocolate,2.1482550516672485,mall,0
strawberry,2.099643630659142,mall,0
strawberry,4.861126799616129,park,0
chocolate,3.8356189353123487,park,0
strawberry,5.310692396591561,beach,1
strawberry,3.129754154451042,park,0
strawberry,4.1742266112712,mall,0
vanilla,2.477927867826561,mall,0
strawberry,4.73457949469763,park,0
vanilla,2.8877234815648882,mall,0
chocolate,3.6053592165663577,park,0
chocolate,3.034523501240269,park,1
strawberry,4.526381528305654,mall,1
strawberry,1.9256245712985467,park,0
chocolate,3.0941060624670103,park,0
chocolate,2.769402826900911,beach,0
chocolate,3.2986295012898865,mall,0
vanilla,2.5019902034506556,beach,1
strawberry,4.050438842024955,beach,0
strawberry,2.200174732868545,mall,1
chocolate,0.11406064790396941,mall,0
vanilla,4.566443391731985,park,0
chocolate,4.135667065997088,beach,0
strawberry,3.2149899014214003,mall,0
vanilla,3.4095245860263863,mall,0
chocolate,3.7175177669907837,mall,0
vanilla,1.494122612636556,park,0
chocolate,1.5330903473076025,park,0
vanilla,3.2729675276809864,park,0
strawberry,2.597811368496607,park,0
vanilla,4.219726683466908,beach,1
strawberry,4.374554015902305,mall,0
chocolate,3.5641948094550533,park,0
chocolate,1.508305802913388,park,0
chocolate,-0.8786348092647747,beach,0
chocolate,1.7088862707702546,mall,0
vanilla,2.043048883481436,mall,0
strawberry,3.6382902507025427,park,0
vanilla,4.221479368264875,beach,0
chocolate,1.4889967417240337,park,0
vanilla,2.0585504123844083,mall,1
vanilla,1.6690400820598605,park,0
vanilla,4.154384208247455,mall,1
strawberry,2.1145162461578586,park,0
strawberry,3.5786213491152887,mall,1
strawberry,4.793725831291383,beach,1
vanilla,2.0224957032594117,park,1
chocolate,3.1667593967673344,park,0
vanilla,3.450522682662119,mall,0
chocolate,1.271922575202257,mall,0
strawberry,3.3635932920434803,park,1
strawberry,2.143115069780461,beach,0
strawberry,3.4374327627271604,beach,0
vanilla,3.3621159844805457,park,0
strawberry,3.8517075324678958,mall,1
chocolate,2.681048842468118,mall,1
strawberry,3.4795522571118322,mall,0
chocolate,5.8990436601142076,mall,0
strawberry,2.465142593018704,beach,0
vanilla,3.277611935522277,mall,0
strawberry,3.3640402477068005,beach,0
chocolate,3.3746343193703354,mall,0
strawberry,2.3135074342604574,mall,1
strawberry,2.99737219615624,park,0
strawberry,2.530797584857229,mall,0
strawberry,2.497955715921732,beach,0
vanilla,3.4488168365086587,beach,1
vanilla,2.2958864252757145,park,0
chocolate,1.6490720068576985,beach,0
vanilla,1.7370589556350182,park,1
strawberry,4.901275384025576,park,0
chocolate,5.061424780951606,beach,0
vanilla,3.277275992209873,mall,0
strawberry,3.3512562510332145,park,0
strawberry,2.8186200015150216,park,1
chocolate,2.81825525762501,park,1
strawberry,2.3957821662571073,park,0
strawberry,2.7129449023833163,beach,0
strawberry,1.9882451269247587,beach,0
chocolate,2.9201711950367994,beach,0
vanilla,3.714836490559657,mall,0
chocolate,2.7486798935025574,beach,0
chocolate,2.2334432550213155,beach,0
strawberry,3.382190907758279,beach,0
vanilla,4.305627535715789,mall,0
vanilla,3.0070513887755057,park,0
vanilla,4.860296560056144,mall,0
vanilla,4.06430023293968,mall,1
chocolate,3.3373149788696512,mall,0
strawberry,2.8578920708092594,park,1
vanilla,4.42722068750919,mall,0
vanilla,4.674711713771045,beach,0
strawberry,4.213461676851091,beach,0
chocolate,4.361593621904492,beach,0
vanilla,2.748186723329286,park,0
chocolate,4.827488615452721,mall,0
vanilla,3.60719216204432,mall,0
chocolate,3.5911445236363666,beach,1
chocolate,2.4297521514549425,beach,0
strawberry,3.407844603688436,beach,0
strawberry,3.409158850282913,park,1
vanilla,2.716706454968971,mall,0
vanilla,2.9671705181238246,park,0
strawberry,3.927124741225553,park,0
vanilla,3.0531869150367856,beach,1
vanilla,2.4293671661709726,park,1
chocolate,2.5811784419160695,mall,0
strawberry,3.3817049259869725,park,0
strawberry,3.229424113511621,mall,0
strawberry,3.8364091319861098,beach,0
strawberry,2.0344186128689,beach,1
chocolate,1.7731846377473646,mall,0
vanilla,3.4388597736979154,beach,1
strawberry,5.209885188808511,beach,0
vanilla,3.3448890001892577,park,0
vanilla,3.9851919185219105,park,0
chocolate,2.4909199992600066,mall,1
vanilla,4.049963616166252,park,0
vanilla,1.9411406987099649,park,0
strawberry,2.866246073469859,park,0
strawberry,2.4438762487202634,mall,0
vanilla,2.083693556826519,park,0
vanilla,2.668416184371206,mall,0
vanilla,2.6054275832722325,park,1
strawberry,3.7110153109005974,park,1
vanilla,2.6443315576065096,park,0
chocolate,3.6918587826859532,beach,1
vanilla,1.858106857765658,beach,1
vanilla,3.430111379201417,mall,0
strawberry,1.7965403055263571,park,0
strawberry,2.1246347047490897,beach,0
chocolate,2.179273117692671,mall,0
vanilla,3.755791613720749,mall,0
strawberry,1.6460055005985919,mall,0
vanilla,2.5151411959788836,park,0
strawberry,3.0920707313726767,beach,1
vanilla,5.211778047715429,park,0
strawberry,3.416189649843847,beach,0
strawberry,2.305931738897411,mall,0
vanilla,1.8483568631637983,park,0
chocolate,4.266846359455029,beach,0
vanilla,2.135819886085474,mall,0
chocolate,2.6662583986970687,park,0
vanilla,3.3168849265107867,beach,1
vanilla,2.641061141737854,park,0
chocolate,4.559597697264071,beach,0
chocolate,3.1762596103441703,park,0
vanilla,3.571833184763253,beach,0
strawberry,3.8115918967280376,beach,0
strawberry,2.714475490305143,beach,0
vanilla,2.859207454743171,beach,1
chocolate,1.2772645627860704,beach,0
vanilla,2.4456520749777937,mall,0
chocolate,4.994950978045938,park,0
chocolate,3.174600698690885,park,0
chocolate,2.87922330499227,beach,0
strawberry,3.969787633002718,park,1
vanilla,3.3135791243683776,park,0
chocolate,3.698977643165888,park,0
vanilla,3.0114406863441805,beach,1
vanilla,3.115659566988363,park,0
vanilla,2.9269933417218565,mall,0
chocolate,2.010619692023666,mall,0
strawberry,2.9838069406369474,park,0
chocolate,3.9220403718801893,park,1
chocolate,3.172072036478329,mall,0
chocolate,3.7123274375343422,mall,0
strawberry,3.587038408575622,park,0
strawberry,1.697309785840542,park,0
vanilla,4.54372635838166,beach,0
chocolate,2.352462795040932,mall,0
vanilla,3.1104688163083445,beach,1
chocolate,2.2518918654998803,mall,0
vanilla,3.7180073627368566,mall,0
strawberry,2.7573756936492013,mall,0
strawberry,2.715388350726419,beach,0
strawberry,1.7412524801857008,park,0
strawberry,3.4320344741697855,mall,0
strawberry,3.0529294524914676,beach,1
strawberry,2.3969144990359066,mall,1
strawberry,3.000172148727269,park,0
vanilla,2.690988937273029,beach,1
chocolate,4.477192985412609,park,0
chocolate,2.726279264525023,mall,0
chocolate,3.0566973173422247,beach,0
chocolate,2.9746082825588207,park,0
vanilla,2.9123708981613663,park,0
vanilla,5.12856725508486,park,1
chocolate,3.140006507494044,beach,0
strawberry,2.683451954172451,mall,0
vanilla,0.5837255400123995,park,0
strawberry,0.7640133414676566,park,0
vanilla,4.146321268549892,mall,1
chocolate,4.177878267968539,park,1
strawberry,4.110715186129238,park,0
chocolate,3.612302844305366,park,0
chocolate,2.8706982894102406,mall,1
strawberry,3.9105086621560767,mall,0
vanilla,1.7487282204384216,mall,0
vanilla,3.4415894482691574,park,0
strawberry,3.107718314952812,mall,0
vanilla,3.245081383218085,beach,1
vanilla,3.7341629079541185,park,0
chocolate,3.825542608250989,mall,0
vanilla,1.7162801367115805,mall,0
vanilla,4.097494479109191,beach,0
vanilla,2.468867045741237,beach,1
strawberry,3.170323732871872,beach,0
chocolate,2.3162987466814293,beach,0
vanilla,1.3513620158291526,park,0
strawberry,3.6789808729687956,park,0
strawberry,3.2016645479864096,park,0
strawberry,2.8726991148282153,beach,0
strawberry,2.1096063499338573,beach,0
vanilla,1.6210983274570872,mall,0
chocolate,1.943337898196536,beach,1
vanilla,0.26377293709295024,mall,0
strawberry,4.203537110651766,park,1
strawberry,2.367947733132374,mall,0
vanilla,3.3936754365808914,mall,0
strawberry,1.6490168354641612,mall,0
chocolate,3.942862335463122,park,0
vanilla,1.2965111586244438,mall,0
vanilla,4.143950336597586,beach,0
strawberry,1.3776121577739924,mall,1
vanilla,3.1331713483937977,beach,1
vanilla,1.1246505736999282,mall,0
vanilla,0.09709671016230814,park,0
strawberry,2.2376127070290197,mall,1
vanilla,4.772836282779434,beach,0
vanilla,1.8118953501659574,beach,1
chocolate,4.629881219560015,mall,0
chocolate,2.897042761045225,mall,0
vanilla,3.32718975975497,park,0
strawberry,4.048404419322296,park,0
strawberry,4.4557338235216815,mall,0
vanilla,2.438460250105439,mall,1
chocolate,3.241538430178025,mall,1
chocolate,2.9701488705995236,beach,0
vanilla,2.290499817960173,beach,1
vanilla,4.2308937976270595,beach,1
strawberry,2.3243943020523803,mall,0
strawberry,2.5172936301087665,park,0
chocolate,2.3883626387708103,mall,0
strawberry,2.0113605880181593,mall,0
strawberry,2.706256864049358,beach,0
chocolate,2.926009161831648,beach,0
strawberry,2.9114114943188563,mall,0
